x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36
-157.0068914443,185.1781792939,289.6647541784,395.5296557397,-333.0689747818,109.7421487793,436.2993058749,-117.5588336773,188.6853780597,235.1544396952,240.6737101264,3.0518914573,293.1436593644,-134.5108547248,276.0675004683,-133.5135549307,37.6851479523,374.2858418264,-377.8495821171,482.0743142627,223.0074992403,87.0453906246,-28.1151789241,468.19151612,-105.1809941418,223.0345476419,-458.3521243185,475.8469047956,-441.0634627566,46.3819112629,-459.2131287791,4.9449289218,109.4243396074,94.8805501685,-342.5886631012,112.3404898681
106.618004851,-71.1877210997,-452.0251667127,-186.9765650481,484.8736859858,272.0480710268,311.9357894175,-295.180906076,-105.486816261,83.0821893178,362.3604271561,191.705961246,2.0960755646,228.7459438667,-466.9157294557,-452.6647021994,64.3505048938,-461.0598329455,-32.6120099053,-110.0468202494,443.09511967,99.6836749837,383.5301436484,-8.868786972,-57.6987951063,256.3541103154,-456.4620088786,243.0171179585,388.7073434889,4.3289735913,-242.9369036108,-40.5369754881,-304.9434321001,-184.2617802322,112.2621083632,-210.7399478555
93.6986566521,-206.6730014049,446.8676839024,-494.8292421177,404.9277678132,-378.999281209,159.0816676617,-314.4064522348,-229.2412584648,142.1711016446,469.7103668004,422.1424036659,-52.6143698953,-289.7113291547,-178.3074568957,186.5744711831,-242.8574520163,294.8059737682,-195.9926569834,-48.5835415311,456.4210190438,68.0745537393,129.029141739,-407.2098694742,23.7244735472,-262.7689936198,-358.4739118814,128.9641158655,499.9002739787,-176.0874143802,498.8290471956,-180.1959662698,446.3974055834,-398.7969527952,419.6151620708,472.0361214131
-488.8998023234,61.0224367119,-395.9017917514,78.5868489183,-190.8257012255,-207.5580782257,-428.6184506491,209.7004991956,436.2955344841,-180.9445982799,-135.8607932925,-412.3500175774,-366.7447376065,121.1960902438,-57.3064116761,-148.8575758412,150.7255840115,244.8955741711,-40.0790767744,390.9602514468,-131.046960596,493.7361502089,223.4843373299,101.2631650083,-69.9810003862,-170.6701251678,-452.791118063,-60.32091612,186.3662125543,256.9397711195,386.7391292006,-75.4485861398,-64.3839295954,-100.7012999617,-486.7453305051,271.2303046137
-432.2643214837,-66.4506461471,163.993597962,240.4061430134,-493.9485793002,206.2277486548,69.7771678679,-255.1351855509,-57.0616377518,-34.9422274157,-274.0125367418,-328.703250736,484.4662202522,423.771483358,327.328027226,402.1600624546,104.1767355055,-101.6016313806,381.384503562,-70.6417355686,-275.6463419646,211.9323564693,-52.8792482801,258.4776557051,233.9653708041,255.9928479604,471.8015873805,-430.7132908143,1.7218259163,-61.2678979523,270.4425482079,327.9137602076,246.5742882341,174.068193417,-435.8679642901,367.1246781014
264.4716361538,-25.2051809803,376.5269801952,288.9630002901,-398.8479496911,-437.489666976,111.1676227301,394.2400082015,-8.1751598045,-399.9069854617,-236.7038717493,-281.9704306312,-77.0259122364,425.4963523708,317.2015394084,206.2792326324,-64.931620378,-305.7402889244,422.9655670933,-217.706638854,4.5229899697,17.8963690996,-215.7204896212,385.7331615873,17.2537290491,-16.5718235075,477.3660916835,91.9105736539,-258.9839668944,256.470290944,496.1858154275,395.0076852925,-105.8262842707,377.6433463208,51.7284828238,400.6151375361
138.6236171238,-152.8620021418,-151.6672801226,-71.9742951915,328.024066519,100.4924648441,-23.1386651285,108.4589171223,-130.9751630761,-299.5629315265,245.8114032634,352.2604838945,441.9594844803,13.0630326457,-449.6063077822,466.7854979634,263.8718374074,-106.0227164999,76.2068699114,-191.1328895949,-370.4730039462,460.223688744,-20.4557646066,199.9680097215,-137.6551329158,430.1839191467,101.1363775469,-200.8978640661,-490.3990174644,-136.2864486873,433.6597584188,-480.4329480976,363.4414765984,360.9039462172,-287.3691907153,186.0133125447
325.7493069395,-131.3918046653,-302.0581253804,309.0882799588,-153.2724001445,-49.2265149951,-350.0339947641,-21.3488265872,190.2752947062,-43.1164703332,341.4866854437,366.7288371362,-388.4274689481,-300.4697370343,5.131226033,240.5198891647,417.7829865366,-321.3380961679,270.6191041507,295.2894913033,-69.5134419948,-312.4162373133,220.300943125,-402.0432601683,-141.0728818737,-11.9228423573,-387.2076794505,200.5323576741,347.3409106955,-241.307309363,348.0535596609,-263.8161419891,42.1034377068,-367.5182186998,121.2993483059,-321.8481601216
-302.0257693715,-147.1042782068,-381.601060275,430.98088447,495.7325737923,-222.6244793274,350.3781156614,-195.0034229085,-422.5264359266,-401.8080113456,-187.2459165752,-42.1174317598,132.3279957287,36.6291608661,-373.6891229637,406.9113372825,-41.1471952684,439.0927143395,-168.7427465804,-59.339184314,-313.6673169211,193.4059658088,-425.9272250347,441.1294213496,62.1919883415,260.7524553314,466.5227080695,-152.8379111551,253.2299333252,35.495291464,-430.6321730837,365.0675243698,-310.1111464202,-38.0363990553,-277.755306568,-233.4357490763
-354.6326393262,-310.7680170797,-78.0615773983,19.0719682723,-457.4251845479,54.9236363731,101.5608659945,-66.5205218829,-10.4078939185,74.5307439938,-361.7811994627,-456.6182880662,-383.5671897978,386.241979897,-431.0369347222,-437.761336565,-454.7831611708,459.4105561264,313.2243244909,361.228082329,160.3864440694,-385.029356461,-188.3931406774,-323.5129257664,-281.7419748753,-237.3700216413,-477.9516691342,66.2970338017,254.2515364476,205.5789767765,165.8682036214,-253.096524626,206.7125425674,217.7084609866,26.1094188318,-178.9935771376
-345.0484392233,-229.1168137454,233.7135015987,22.8271111846,-344.7382287122,-15.4087515548,25.1164110377,131.524420809,-469.0545205958,-399.327411782,-495.8090321161,-62.4027424492,197.1110808663,-154.0584242903,-259.9343392067,283.5628320463,-159.4756655395,-307.508057449,-287.9200391471,-72.0962863415,277.7188061737,-380.0185527653,28.1846132129,-301.2015963905,-295.228978619,86.5579531528,-220.4767703079,446.9236228615,445.3368438408,-223.6581696197,-22.8546364233,-117.8706320934,-51.710603293,-100.1060376875,-482.1722842753,130.4183243774
-59.2172555625,-264.410790056,47.8533725254,271.6363221407,391.672257334,-164.3640091643,-465.8993971534,-371.1676904932,-215.3731104918,224.1341918707,23.3684377745,-246.6622283682,347.929797601,-343.8850846142,323.3841112815,116.7647517286,465.1871295646,400.0941454433,382.3095094413,475.932084024,-9.4561716542,70.126847364,-378.0718911439,-254.2735016905,425.2590108663,328.2028706744,105.6539067067,-274.7852401808,-315.5299560167,-111.9693289511,131.491355598,-24.7815228067,496.9499059953,237.0778648183,-432.3202306405,-6.1158449389
210.9979768284,243.0021185428,136.612163391,40.6350940466,-45.9701279178,380.0636380911,-270.427715499,-78.6125943996,-241.8707762845,-122.1349933185,277.1702534519,400.4558483139,461.4496580325,-415.5899230391,180.1641425118,18.7485185452,106.3552484848,-487.3339710757,377.9482292011,175.895054359,268.1839009747,366.8296933174,306.6623695195,74.450826738,295.0494815595,-103.3572065644,-124.5676237158,391.9511456043,-477.0888485946,-432.2781497613,-298.8625075668,17.8368985653,-215.2417604811,431.7338215187,150.3455569036,-142.2200310044
-292.0582909137,376.3062404469,-421.0099512711,85.7496042736,193.6036101542,-104.1187094525,76.8533307128,-326.0661959648,-194.5542194881,127.2354545072,446.2888105772,-223.9532223903,18.1934470311,-222.7316931821,-451.5651422553,-455.3455053829,8.0913794227,-8.1820664927,484.0123052709,-205.1776112057,-420.1092272997,224.2173990235,421.8310550787,-285.450078547,440.5315392651,13.5877886787,369.9683421291,57.932972908,-320.5199684016,20.89247806,139.8828304373,10.7361669652,442.7621811628,-496.0138178431,495.7635425963,297.8682080284
270.9785769694,336.9491575286,104.4971328229,283.3160846494,-306.559166871,-339.9160872214,30.323323328,-355.9006750584,377.3554214276,212.5748004764,-255.3228158504,-210.5640824884,49.4678821415,406.6994516179,397.6904377341,-16.8059770949,-458.0532526597,498.9828756079,405.1981600933,165.4837718233,285.7582429424,-261.2047176808,-67.6881927066,364.5485639572,-32.2788050398,490.1273557916,-429.5234610327,-0.8090245537,402.7282316238,-346.6040343046,-374.003357254,125.5756183527,-450.5774495192,144.8063175194,-240.2164051309,-317.1190023422
180.9290652163,-125.195580069,-162.1112860739,395.6175995991,145.0034705922,73.3352908865,-453.7615841255,-370.9440347739,-456.3914341852,429.1659900919,-7.1972543374,35.7502084225,-146.2428495288,96.4307379909,-288.5819193907,-196.3175451383,491.0212368704,-406.0641624965,279.6216565184,-398.8127931952,153.3855590969,-48.9031444304,84.8550889641,159.4847966917,460.9831580892,-256.0544735752,492.4645302817,-148.6317878589,-54.4557948597,-238.5407197289,-153.8744377904,-167.6732338965,-84.0394976549,-451.833830215,28.8159525953,309.719407931
454.0954325348,-18.0579205044,-499.4661449455,472.5019051693,339.5277918316,443.6038844287,-349.5070212521,-164.5050058141,164.3699072301,-434.9639834836,-439.6699001081,467.9893543944,497.0868816599,-460.7721380889,-197.3245539702,-433.7762091309,-476.7463444732,324.1886203177,-361.8518696167,355.6284336373,47.0908386633,455.729695037,448.9919664338,207.9872800969,-357.7778711915,-172.6800026372,-232.8017619438,300.7891005836,362.4197761528,189.1845497303,-375.2672895789,-117.3349767923,-48.9519541152,264.510715846,-368.3927934617,422.3213191144
-45.5824257806,-103.826538194,-12.6243256964,-177.0381648093,-480.4334230721,355.4585799575,192.3600402661,-4.7978297807,362.878750544,-96.8328532763,-469.7618591599,-287.566664163,-132.9229255207,-35.6063535437,-435.9803744592,477.8469651937,173.9516640082,-394.3777396344,-306.6692082211,-189.3810597248,72.5316354074,39.2007720657,-152.6196724735,-78.8325439207,61.4376203157,-417.9109600373,170.4952958971,-485.5566094629,250.0648689456,-159.7417606972,220.2306245454,416.1123703234,-399.3848050013,-460.416869726,-226.3291757554,85.545220878
-241.4681212977,-354.7126264311,344.8887085542,-455.4687170312,-62.726794742,-249.2358074524,93.7861106358,263.166103512,32.7076995745,-281.6890818067,-348.3962165192,-495.2098513022,8.029201068,-53.2136745751,-362.2250868939,82.9656524584,403.7254299037,413.3074642159,458.5582241416,-11.9193503633,-328.5177364014,-397.5943564437,-368.3479484171,176.0319843888,-430.4330861196,-288.8778676279,-170.3195697628,438.9935764484,165.0467170402,-59.8214999773,-419.9466728605,-43.7301406637,27.5294361636,-312.7622697502,404.5337727293,-0.8746590465
299.609310925,-466.3050253876,-188.5614250787,-151.8688597716,-459.9234573543,66.4525595494,-131.8272207864,379.9031246454,31.8228006363,-154.1855437681,-396.4314041659,177.3909935728,410.4342786595,168.9285556786,182.2405247949,-83.4944327362,-290.9277374856,377.5177150965,-59.755505994,-310.7857950963,-376.8567028455,169.3962384015,42.5840532407,-289.8129369132,113.9709441923,-490.3361555189,-79.7657305375,377.3701451719,460.036769975,-161.9995171204,274.1184020415,107.9891696572,-26.020812802,-331.7970540375,486.9141085073,-434.5705932938
172.0390236005,459.8749130964,117.6719237119,-287.9733401351,32.0740090683,67.8745750338,-232.0129629225,-441.8657403439,-437.4975054525,-20.5736509524,218.6521943659,-112.5636687502,142.4223468639,-307.6112307608,-21.9538914971,20.949349273,95.7173081115,-279.1979080066,-479.2381389998,444.5979925804,358.4686908871,-216.7055420578,-170.0431476347,84.8202854395,-425.4580414854,326.6973379068,-197.8353303857,-18.3954280801,-171.9559733756,-64.0419563279,-353.1565903686,497.1868237481,218.9545375295,-31.0821151361,-397.1054223366,-150.8324062452
-40.2490301058,-465.4453895055,259.3388515525,-291.9160150923,-232.4640275911,-22.9096291587,-42.1335361898,-138.3391586132,-66.2359823473,-228.1519160606,450.7488966919,-263.2858576253,-45.4072561115,-159.7499083728,83.292641677,-100.5667704158,-225.7072515786,-461.7751343176,-54.6821765602,-43.3379616588,-381.1180260964,-450.6636713631,-304.3242143467,222.931005992,-198.5766347498,-477.4978803471,-306.8748172373,354.9482044764,-385.5206742883,-445.9718670696,-449.1694159806,-190.3739878908,384.3879424967,408.156462945,-114.3201752566,-379.1825189255
79.4053641148,-434.0407880954,76.474995818,315.2592242695,-438.2113213651,-17.6776996814,-109.0947701596,444.2009869963,-314.0041637234,-467.9782441817,-310.3497116826,-47.6027661934,-59.6878728829,-174.0760975517,303.030998446,41.9971672818,-153.60525297,356.5160436556,-34.8475775681,316.7674522847,-89.4230590202,66.6502607055,190.9361118451,63.2371874526,-172.5860759616,345.8238756284,261.8843060918,489.5384474657,-327.3056987673,-26.8778307363,264.3025168218,132.4062049389,351.091356948,-207.5571138412,-412.4100399204,-375.5402560346
294.9178004637,-316.5213847533,225.0878871419,52.1248676814,62.6554423943,50.0247245654,-234.4499239698,-399.8700822704,383.5280654021,-43.7978729606,-110.8472780325,-10.1988459937,-412.0007832535,-497.163452208,173.8587613218,44.2068083212,-16.1682870239,259.603775572,160.6619837694,245.9663823247,-43.0064308457,190.9203524701,-201.6306272708,194.0497946925,394.904829096,165.4696208425,47.9227076285,436.9513993151,-157.8243775293,445.689542219,-295.8565233275,-460.5859681033,-68.3656032197,-20.6899358891,264.2512628809,270.9812195972
381.3638030551,-418.5551544651,343.5195414349,-467.0605012216,114.1562266275,-376.2942645699,-377.7036578394,-65.3763506562,219.6779232472,126.8616481684,163.7256722897,-262.620632071,135.0386394188,-405.5823185481,377.9729004018,-409.4560756348,271.7375140637,92.4049085006,49.301805906,-384.5438389108,-28.2996697351,367.4544529058,-193.0032232776,194.8287752457,487.2309919447,-108.7106596679,-100.0539753586,392.8392776288,449.7460946441,-117.3798842356,196.2886471301,23.2977652922,-434.4546380453,120.8988856524,-52.4239805527,-89.8376465775
98.6771816388,467.3964879476,-467.2194942832,441.9598383829,19.0110732801,-480.8873189613,-273.1696334668,-162.0279005729,-202.9222832061,485.1884790696,-437.2245664708,-433.2881839946,-274.5078750886,346.1451502517,-338.4530977346,-381.2123611569,-36.1530352384,375.9403782897,429.9447694793,81.7479169928,-62.7545500174,284.2812789604,-84.5383745618,163.541990798,-349.7554655187,-340.1077967137,-191.7381160893,457.4853000231,-44.5550181903,163.8128398918,202.4052557535,-174.8610530049,110.2846916765,-445.1822168194,-177.5176543742,460.7854555361
421.1587142199,414.5171032287,-211.0388777219,69.5843896829,-495.1581424102,-122.8994508274,428.9328949526,75.1727381721,428.2149598002,8.8366270065,-482.8059189022,480.9211455286,-158.2994246855,461.5719839931,-359.6575031988,236.3448352553,247.6518983021,285.4606150649,-263.4364562109,423.4823142178,467.2622862272,277.2521902807,-222.4318692461,-412.4242463149,385.6928702444,340.077128727,-323.6909108236,-273.136833217,389.2458970658,55.7989450172,-187.1267468669,-39.2321427353,-374.6193456464,-227.3412970826,74.8220663518,-465.5263270251
-100.978041999,-137.9487551749,495.2746089548,80.3604922257,-381.2026199885,127.5667832233,14.9305453524,-62.3202323914,-416.1423761398,-104.9151248299,-308.4999234416,41.7882162146,334.5541590825,-148.2417695224,-499.4176104665,288.2208940573,128.5725897178,-80.479693599,377.7929637581,-433.6512475275,-376.5166746452,-115.7497963868,-406.8248658441,494.4804869592,-266.4478933439,-189.7416026331,12.8869726323,-408.6469556205,-129.3823989108,470.0244059786,-299.8011256568,242.482652422,405.9450677596,-281.2390741892,214.8818136193,-481.3529057428
-98.2866738923,95.8750359714,371.7342345044,-262.7138621174,-431.8787497468,413.853537757,-363.5837668553,247.6315302774,-56.8647761829,273.7101614475,246.6895035468,110.4919547215,38.2877821103,-497.2418597899,-143.9374680631,-157.0229497738,-84.7141644917,209.0406371281,345.9937600419,117.1316448599,-368.4400096536,-371.2412179448,-451.148990076,-461.0758256167,-301.4008356258,356.1571906321,-66.090346314,219.5528959855,25.5284602754,56.8359610625,242.0019344427,326.5179847367,-212.2240616009,150.1989262179,393.3580317535,168.4466716833
83.2162131555,-385.1009304635,-391.3374012336,-207.7016830444,157.8153595328,402.7528162114,66.5891305543,163.5216609575,308.5609050468,-16.862551216,-408.8945067488,-289.9742135778,403.3940411173,-156.3438717276,328.5505636595,-50.6700901315,387.7986767329,-267.6332015544,-111.2167066894,-219.1862869076,136.0781406984,65.3156954795,-239.1016515903,418.5437629931,465.0318128988,-210.3130570613,268.4522378258,-123.2328470796,-174.4579188526,-114.239607472,-25.0797625631,484.4343182631,-112.4052479863,-194.9998727068,-362.8581967205,442.2887917608
-452.2695015185,-293.5116472654,-50.2539738081,381.4657260664,294.4648959674,71.5127415024,-85.3490969166,-462.268632371,-348.903963808,-28.9185382426,-33.8685563765,-228.8233726285,165.5783541501,-124.5965911075,-94.9038066901,-48.2758707367,-372.555936221,452.3809300736,166.2991996855,-9.3456720933,-72.7070327848,12.9033294506,-133.7379091419,266.963917762,-137.4281710014,244.7328171693,224.4639922865,-433.6759713478,207.9500756226,16.9265302829,484.1985106468,-75.6238563918,-10.1510551758,391.2194934674,226.0336806066,-51.924362313
307.246111799,-114.592676051,40.8966275863,349.6240763925,131.8585779518,147.1245805733,-277.169240173,-383.4178429097,-103.6848709919,368.3763411827,301.1730541475,-184.4726726413,-432.206612546,-96.5365301818,-489.4596072845,-347.61954844,-441.7494381778,-482.806998305,462.7796215937,-62.8923405893,-31.5648638643,489.3366978504,281.8885138258,-299.7420099564,236.0402299091,128.1498428434,-185.5864147656,-150.8705043234,319.4365687668,-229.5823227614,409.9034648389,247.5406676531,416.0070954822,-168.7390618026,2.590875607,-455.1497399807
298.3204950579,-127.4333149195,228.2790639438,-313.7665973045,-475.1994390972,323.0272871442,119.6214738302,478.1155129895,-312.565531116,-288.8799994253,-206.1486882158,258.9994571172,3.8817082532,239.8745543323,-428.3595457673,-438.8851504773,-342.7235935815,-155.4360929877,-414.4121468999,-24.9522761442,-372.9014373384,-354.4563525356,-347.9159274139,-422.9908543639,-207.2886913084,98.96747116,346.2924733758,137.6066501252,-245.0263551436,-157.9489037395,352.7775276452,131.9138072431,75.3632802516,-369.344308041,430.2157764323,-363.4382220916
-306.1976255849,-263.4916887619,495.1888299547,-361.3271624781,174.3813152425,-173.2294415124,-467.2209410928,417.6433091052,331.1033123173,-146.6233790852,-299.1295196116,-469.8345400393,490.8857950941,317.5659007393,330.1001233049,-7.221118547,-365.3355631977,-194.8096104898,-165.1211129501,-190.5427323654,-451.7004438676,270.6402949989,-348.5559225082,-179.3884108774,18.9808919095,11.8543836288,236.629655119,34.619350452,-152.5727696717,-290.537152905,-57.9272354953,416.9564899057,-212.2669783421,428.8972560316,476.1893930845,315.1372107677
-488.8922474347,187.9974515177,-326.8269570544,19.334141165,-51.0853752494,408.101696521,-34.7794638947,461.5539629012,337.4620061368,-276.0563050397,321.6829504818,-474.6448220685,-355.5243071169,-297.0285825431,-159.3852140941,212.7093863674,6.6622537561,-27.4971565232,-144.7059870698,-73.5219009221,317.4145403318,-213.8142460026,423.9696739241,-341.683125589,331.709463615,40.9614858218,439.6964395419,-21.933265496,367.6105490886,430.5053213611,-497.0566011034,-30.2947219461,-163.388072513,-63.3320924826,-422.4749375135,463.7258173898
-160.1795875467,-138.3252386004,167.7176738158,-169.0509524196,-239.3547268584,165.1077298447,-34.3792941421,187.2069970705,388.0051411688,202.4145741016,-18.2475778274,312.9632244818,-27.0797722042,-129.7277342528,-334.0266891755,13.4363258258,-175.6678284146,-449.1896256804,469.9615859427,-355.6174705736,137.1731986292,469.9543467723,-477.286207024,250.7187249139,-170.3844969161,347.7629106492,-148.7540844828,-109.8951534368,-7.8407595865,220.3574804589,-451.8202892505,256.3989441842,297.060823068,-298.7404577434,69.1282814369,-160.9694366343
-413.3188598789,349.9226928689,150.7056984119,-89.3216985278,-229.7839424573,21.28123492,-326.2806194834,201.6297010705,-209.6086172387,107.9723415896,-308.8501449674,155.6150279939,421.7806244269,-133.0380430445,29.6134226955,-287.2006110847,19.3311646581,-101.1115275323,-381.4401142299,136.0010653734,-230.0892914645,-110.7195322402,136.8246856146,-387.5038921833,222.0849553123,-418.1504147127,145.9805634804,495.3354704194,103.2591280527,476.169903297,-12.4276480637,128.5228081979,82.842300646,330.551518593,-420.6205075607,-368.8699509949
402.7346554212,-238.6392704211,189.7840774618,-299.0047009662,-372.0075655729,-331.1535813846,301.7589906231,-336.638323497,119.6982637048,-231.2770639546,-73.6117823981,-193.2234275155,493.856147863,240.2849108912,468.5031417757,132.311404217,-242.2243757173,-65.0806641206,189.28152835,254.6523720957,-57.5762810186,315.448383335,-259.0149063617,-263.5293351486,-137.5339925289,466.1904028617,262.1084577404,256.8552070297,-34.5295281149,-337.7753850073,9.1054523364,35.3414015844,-17.0593806542,282.993123401,265.431127511,100.9660670534
-63.3063307032,10.5032888241,-471.2207377888,193.060208112,-237.0768375695,449.5930271223,310.0142762996,409.9481068552,-2.160964068,-319.3191951141,202.28913147,-126.5618870966,-125.6335102953,477.5953963399,-54.1660645977,-369.0442037769,474.0681466647,-336.6513838992,-99.8079148121,-471.6211152263,463.9166132547,46.5265153907,-28.8515510038,91.9859670103,8.1521742977,13.5973985307,-468.5188750736,-396.7331163585,106.5141703002,183.6649822071,-142.638694495,-328.5355800763,302.5069995783,235.1481933147,135.6907929294,-444.8382607661
-396.6482644901,-467.3804757185,-263.6551461183,-252.0389598794,-18.7967531383,82.9737703316,-459.8374743946,-488.4318355471,-73.8599495962,-364.1695287079,402.7320696041,-282.0990988985,-239.5534813404,-175.3588500433,-256.1901365407,212.3770685866,421.3973106816,424.607837107,383.9254938066,-364.2186746001,-423.262941651,219.7402711026,174.7420546599,-110.2820509113,489.5733827725,259.8520019092,332.6020338573,42.3895549029,441.2534977309,147.5437302142,-232.5212215073,15.8322192729,92.1133556403,149.1728806868,148.6107837409,-298.552590888
226.6065217555,-424.1831693798,-246.5271735564,-382.2039784864,297.734501306,23.7696925178,497.2262457013,-118.4806935489,-305.0134908408,-361.7390352301,252.035968937,-31.464190688,181.3507736661,-37.5416623428,37.2846229002,-357.3387116194,208.2749293186,476.7426000908,-387.1126295999,-201.964801643,-422.418882139,405.8484961279,95.6815104,119.1499549896,-446.7016449198,285.4542494752,-370.4229239374,301.9183971919,342.5078801811,-470.0512029231,-150.5672936328,415.4986483045,285.7892182656,259.3975388445,-305.5586973205,474.975655321
-84.1533890925,-366.0072237253,-483.4081027657,360.0169466808,-195.1704043895,-228.9841887541,462.741730269,300.2681662329,-392.9238612764,128.6643659696,462.00377075,-102.6174756698,308.0895268358,60.6838539243,-86.4627067931,-178.7098352797,423.8009676337,-177.12975014,-19.708076492,-233.6378414184,248.8013654947,-395.4442697577,-231.840999797,448.3185103163,-110.7896920294,-42.3508915119,208.5699411109,435.0057961419,142.4230746925,-295.378615614,-428.391023539,32.0679401048,-34.1264954768,435.9941668808,-246.0299083032,-24.6668639593
424.0211560391,-476.423219312,-245.0467920862,498.5674018972,422.3315003328,125.5333116278,-161.6265759803,-457.8598532826,-250.5537904799,-57.5546436012,-320.8915423602,-224.1510460153,-306.6282207146,499.495962169,28.6439969204,419.6603787132,231.9922293536,93.4044751339,-150.9817810729,449.2082386278,-157.1259545162,184.0851288289,-81.2344192527,-306.881103199,249.3000458926,-14.1228190623,-362.2161778621,232.69974906,-15.3118148446,-345.668300055,352.8821836226,-109.1331806965,-201.3649074361,-339.996940922,-328.5848237574,474.8684503138
114.0520535409,-127.131331712,303.7108341232,467.9953982122,-401.3346713036,-231.8198280409,-195.8477846347,386.2860249355,309.2280277051,195.4679726623,230.2219779231,340.7886675559,-364.8578077555,-165.1738886721,-77.5442924351,-286.9196496904,-258.5506788455,-461.2574665807,-354.2405189946,279.5983976685,210.2757147513,103.9433842525,-23.5361419618,428.0657763593,-498.4894660302,-112.4555571005,-40.5451548286,-442.4136080779,354.4894848019,-95.2222472988,-400.3071831539,37.1735119261,-224.7808543034,108.1838766113,246.4189655148,-436.4407518879
-259.7164819017,-54.9094416201,137.018173933,-135.5457222089,-116.950313095,416.0908097401,238.2464716211,208.4543132223,491.6478716768,125.7870332338,102.672457695,-383.9988033287,132.1133617312,429.2755625211,-165.6134356745,-465.0107636116,-435.9037471004,-234.2770146206,-493.7826488167,-4.978613928,324.4395866059,-143.8614628278,120.3970406204,-486.9334367104,109.7293104976,220.526305493,385.6220589951,149.9524610117,251.0173101909,-152.0617431961,298.2848258689,273.0746259913,-434.7549141385,74.1585851647,383.3453562111,-114.5912474021
64.9079284631,-92.4419001676,328.9870722219,285.7293216512,252.7151401155,383.3658113144,229.1976748966,125.3276932985,382.5461608358,453.3320735209,152.1671260707,472.8929740377,-87.7777347341,-280.3844502196,-421.4531215839,-362.6138460822,-450.9100290015,-444.8570446111,287.6516520046,-438.6785947718,128.8581504487,-281.0604879633,216.3805146702,-292.684332002,-145.5663344823,466.6191297583,467.7214128897,-6.2059899792,-304.0697160177,-499.7155759484,280.3150378168,254.8466930166,208.3754371852,165.9783148207,-402.4575967342,-104.8275479116
163.4053429589,353.6043013446,27.4993791245,182.0690734312,34.92249595,-57.6063818298,-190.4559517279,6.8217311054,-347.1613442525,259.2883436009,-140.8031568863,-478.6549760029,245.8184864372,471.3073866442,263.2549302652,-474.3810584769,77.5503795594,389.2337745056,-147.9449258186,489.6345217712,287.4151538126,-413.5037087835,243.167151697,-89.6756127477,-178.0202388763,13.8477250002,-261.2818996422,-364.8854182102,370.7771985792,-347.6166650653,-393.288559746,-0.8228160441,170.9346533753,-101.2754705735,-136.8308076635,284.6184414811
-417.8478857502,230.5848384276,439.385170117,-253.4384913743,459.2774021439,75.3053403459,-343.1403031573,-159.073936753,444.3476605229,151.1377990246,172.9933018796,498.4299573116,112.3003498651,431.984974537,371.4743377641,369.2016210407,171.6516334564,-50.9912427515,-9.81341023,66.0181008279,-433.774955105,-455.6699320674,-444.5479097776,483.2808012143,-499.5662961155,-210.7388102449,112.818476744,140.1434321888,390.6698063947,-12.5569533557,-44.711234048,-461.7070816457,89.0790796839,152.0968568511,291.8782001361,-403.0841146596
365.2856745757,356.3393657096,-4.2738174088,169.9546892196,428.4669565968,244.1467889585,375.0878483988,101.4748876914,488.4421369061,247.0027161762,374.6566195041,-146.1891494691,-1.0323589668,-350.8532494307,209.4379859045,24.2346492596,311.7542085238,-347.0109878108,-213.6709387414,-167.4651862122,412.6179334708,-130.3850146942,-380.9390724637,-442.9899649695,-332.3407955468,348.2505572028,47.1215466969,-28.1603839248,-291.5689321235,-399.0405681543,325.1718203537,162.7911427058,30.7406438515,-341.9946348295,96.17365757,390.6674450263
-52.2444718517,-72.8349080309,-136.2959328108,274.2600957863,489.4359395839,-50.1556694508,33.6670614779,-157.6935644262,-355.7346314192,168.050866574,430.9197380207,468.0441999808,418.8766530715,59.9153637886,-2.4764230475,378.7617343478,-151.5239393339,337.1543427929,-446.9541274011,41.9811843894,-422.2297249362,-414.9863938801,323.6787221394,68.2894438505,-259.3127568252,-269.502078183,478.5737819038,389.5601159893,336.8763937615,-118.4435011819,320.0786216185,-438.6000405066,449.1196861491,354.5725350268,300.6028835662,232.6703621075
490.7816736959,-432.4024389498,-387.7909001894,398.3413940296,-76.1835146695,-416.3277340122,-220.2248875983,-319.6836751886,76.4725166373,273.5916343518,254.6046040952,139.5869338885,37.6028693281,-8.5709951818,-52.7121745981,66.4850296453,413.89768105,378.332559485,-364.6658617072,60.8633463271,-69.7338911705,-17.5055349246,-215.5217011459,-273.2289331034,-158.676893916,117.4466251396,-74.566447176,-238.2743582129,322.8635629639,367.9091739468,449.4933164679,-365.8226937987,-382.013624534,497.0133798197,303.8824321702,352.0437758416
-200.2527620643,351.8303302117,212.3665339313,244.3413590081,-354.7733253799,324.7214755975,-406.1531787738,-216.4749172516,-293.9320290461,-115.6105655245,-66.7717629112,-233.0158585683,-297.5328671746,365.1029807515,285.8042614535,-487.7716018818,22.6872675121,304.9091659486,-391.6416019201,-320.4026236199,-6.8937740289,136.3437557593,-470.4919732176,441.40636269,-283.2549009472,334.8814761266,352.9757936485,464.1705257818,314.0343604609,-24.4973623194,272.8352192789,-458.4635305218,-396.5571555309,63.887801487,-237.7159949392,-292.7248906344
